DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
5,3,20121205,EV,20366,EV,N14198,6125,12339,1233904,32337,IND,IndianapolisIN,IN,18,Indiana,42
16,7,20121216,HA,19690,HA,N480HA,509,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
9,7,20121209,EV,20366,EV,N16183,6149,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
28,5,20121228,OO,20304,OO,N431SW,4780,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
25,2,20121225,US,20355,US,N709UW,1587,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
13,4,20121213,US,20355,US,N824AW,228,10423,1042302,30423,AUS,AustinTX,TX,48,Texas,74
5,3,20121205,DL,19790,DL,N372DA,2241,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
1,6,20121201,VX,21171,VX,N628VA,404,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
31,1,20121231,DL,19790,DL,N722TW,182,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
8,6,20121208,EV,20366,EV,N740EV,5573,14492,1449202,34492,RDU,Raleigh/DurhamNC,NC,37,NorthCarolina,36
29,6,20121229,YV,20378,YV,N931LR,2806,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
6,4,20121206,AA,19805,AA,N3FNAA,1383,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
14,5,20121214,UA,19977,UA,N33292,1624,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
21,5,20121221,UA,19977,UA,N17233,1587,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
27,4,20121227,UA,19977,UA,N37287,1457,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
13,4,20121213,WN,19393,WN,N926WN,736,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
19,3,20121219,AA,19805,AA,N5DLAA,1533,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
18,2,20121218,EV,20366,EV,N600QX,5038,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
28,5,20121228,EV,20366,EV,N19966,5814,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
5,3,20121205,WN,19393,WN,N417WN,1998,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
16,7,20121216,UA,19977,UA,N16713,108,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
23,7,20121223,UA,19977,UA,N75425,1107,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
2,7,20121202,OO,20304,OO,N217AG,3464,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
26,3,20121226,WN,19393,WN,N727SW,4124,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
3,1,20121203,EV,20366,EV,N881AS,4949,15412,1541202,35412,TYS,KnoxvilleTN,TN,47,Tennessee,54
15,6,20121215,MQ,20398,MQ,N648MQ,3351,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
30,7,20121230,WN,19393,WN,N694SW,3717,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
18,2,20121218,FL,20437,FL,N927AT,252,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
21,5,20121221,MQ,20398,MQ,N856MQ,4288,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
19,3,20121219,AA,19805,AA,N3AMAA,674,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
21,5,20121221,WN,19393,WN,N8308K,4227,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
23,7,20121223,UA,19977,UA,N77520,1211,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
26,3,20121226,WN,19393,WN,N918WN,4555,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
12,3,20121212,OO,20304,OO,N442SW,7765,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
21,5,20121221,DL,19790,DL,N357NB,1160,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
26,3,20121226,YV,20378,YV,N914FJ,2608,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
21,5,20121221,AA,19805,AA,N3EBAA,1424,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
12,3,20121212,DL,19790,DL,N989DL,1090,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
15,6,20121215,WN,19393,WN,N724SW,1778,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
13,4,20121213,MQ,20398,MQ,N814MQ,4342,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
5,3,20121205,B6,20409,B6,N613JB,974,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
17,1,20121217,FL,20437,FL,N963AT,465,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
8,6,20121208,OO,20304,OO,N418SW,4554,12003,1200302,31895,GTF,GreatFallsMT,MT,30,Montana,84
20,4,20121220,EV,20366,EV,N830AS,5746,14576,1457604,34576,ROC,RochesterNY,NY,36,NewYork,22
4,2,20121204,OO,20304,OO,N802SK,4650,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
31,1,20121231,EV,20366,EV,N921EV,5441,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
13,4,20121213,MQ,20398,MQ,N629MQ,3553,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
2,7,20121202,B6,20409,B6,N779JB,641,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
17,1,20121217,FL,20437,FL,N952AT,126,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
13,4,20121213,F9,20436,F9,N938FR,200,10466,1046602,30466,AZA,PhoenixAZ,AZ,4,Arizona,81
10,1,20121210,UA,19977,UA,N490UA,223,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
2,7,20121202,OO,20304,OO,N753SK,5166,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
23,7,20121223,MQ,20398,MQ,N9EAMQ,3694,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
11,2,20121211,B6,20409,B6,N663JB,200,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
4,2,20121204,AA,19805,AA,N5CEAA,1112,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
19,3,20121219,OO,20304,OO,N958SW,6378,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
9,7,20121209,YV,20378,YV,N909FJ,2722,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
10,1,20121210,DL,19790,DL,N661DN,919,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
2,7,20121202,AA,19805,AA,N3FEAA,1404,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
5,3,20121205,UA,19977,UA,N574UA,716,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
28,5,20121228,OO,20304,OO,N868CA,2675,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
4,2,20121204,DL,19790,DL,N998DL,912,12992,1299204,32600,LIT,LittleRockAR,AR,5,Arkansas,71
25,2,20121225,VX,21171,VX,N846VA,902,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
1,6,20121201,YV,20378,YV,N903FJ,2720,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
11,2,20121211,DL,19790,DL,N67171,2359,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
24,1,20121224,DL,19790,DL,N907DE,1136,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
4,2,20121204,UA,19977,UA,N37287,1014,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
11,2,20121211,AA,19805,AA,N3GVAA,2001,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
10,1,20121210,UA,19977,UA,N530UA,555,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
11,2,20121211,US,20355,US,N837AW,456,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
17,1,20121217,YV,20378,YV,N911FJ,2650,11995,1199502,31995,GSO,Greensboro/HighPointNC,NC,37,NorthCarolina,36
9,7,20121209,EV,20366,EV,N934EV,5065,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
18,2,20121218,UA,19977,UA,N465UA,864,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
16,7,20121216,US,20355,US,N434US,1690,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
5,3,20121205,UA,19977,UA,N38446,1549,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
21,5,20121221,AA,19805,AA,N3AYAA,710,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
30,7,20121230,MQ,20398,MQ,N620MQ,2773,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
9,7,20121209,UA,19977,UA,N30401,1616,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
23,7,20121223,AA,19805,AA,N3HHAA,1193,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
23,7,20121223,WN,19393,WN,N489WN,4869,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
16,7,20121216,OO,20304,OO,N765SK,5491,15376,1537602,30436,TUS,TucsonAZ,AZ,4,Arizona,81
17,1,20121217,AA,19805,AA,N4WTAA,1187,13931,1393102,33667,ORF,NorfolkVA,VA,51,Virginia,38
27,4,20121227,WN,19393,WN,N461WN,3554,10529,1052904,30529,BDL,HartfordCT,CT,9,Connecticut,11
1,6,20121201,WN,19393,WN,N945WN,1690,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
13,4,20121213,US,20355,US,N816AW,587,14122,1412202,30198,PIT,PittsburghPA,PA,42,Pennsylvania,23
19,3,20121219,WN,19393,WN,N772SW,906,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
14,5,20121214,DL,19790,DL,N640DL,1554,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
24,1,20121224,OO,20304,OO,N939SW,5467,13891,1389101,32575,ONT,OntarioCA,CA,6,California,91
7,5,20121207,EV,20366,EV,N870AS,4994,13795,1379502,33795,OAJ,Jacksonville/CampLejeuneNC,NC,37,NorthCarolina,36
27,4,20121227,UA,19977,UA,N20904,1619,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
13,4,20121213,DL,19790,DL,N341NW,2003,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
11,2,20121211,MQ,20398,MQ,N509MQ,4577,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
17,1,20121217,AA,19805,AA,N3CDAA,1787,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
9,5,20121109,AA,19805,AA,N3DCAA,456,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
4,2,20121204,AA,19805,AA,N566AA,348,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
7,5,20121207,WN,19393,WN,N527SW,3137,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
26,3,20121226,US,20355,US,N838AW,621,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
7,5,20121207,EV,20366,EV,N14998,3269,11423,1142303,31423,DSM,DesMoinesIA,IA,19,Iowa,61
18,2,20121218,UA,19977,UA,N426UA,971,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
3,1,20121203,WN,19393,WN,N347SW,253,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
17,1,20121217,DL,19790,DL,N3739P,2037,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
5,3,20121205,DL,19790,DL,N943DL,723,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
19,3,20121219,AA,19805,AA,N542AA,1152,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
21,5,20121221,FL,20437,FL,N923AT,604,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
31,1,20121231,MQ,20398,MQ,N687MQ,2899,15412,1541202,35412,TYS,KnoxvilleTN,TN,47,Tennessee,54
17,1,20121217,B6,20409,B6,N249JB,347,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
9,5,20121109,AA,19805,AA,N4XGAA,455,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
19,3,20121219,DL,19790,DL,N318NB,929,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
16,7,20121216,DL,19790,DL,N952DL,2272,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
1,6,20121201,WN,19393,WN,N734SA,1922,13891,1389101,32575,ONT,OntarioCA,CA,6,California,91
16,5,20121116,AA,19805,AA,N456AA,446,10140,1014002,30140,ABQ,AlbuquerqueNM,NM,35,NewMexico,86
29,6,20121229,DL,19790,DL,N703TW,676,15024,1502403,34945,STT,CharlotteAmalieVI,VI,78,U.S.VirginIslands,4
16,7,20121216,OO,20304,OO,N308SW,5313,12888,1288802,32888,LAR,LaramieWY,WY,56,Wyoming,88
3,1,20121203,WN,19393,WN,N920WN,1153,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
21,5,20121221,F9,20436,F9,N948FR,263,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
21,5,20121221,EV,20366,EV,N33182,4216,10792,1079204,30792,BUF,BuffaloNY,NY,36,NewYork,22
15,6,20121215,B6,20409,B6,N536JB,160,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
7,5,20121207,FL,20437,FL,N960AT,195,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
15,6,20121215,UA,19977,UA,N431UA,336,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
13,4,20121213,US,20355,US,N111US,1440,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
16,7,20121216,WN,19393,WN,N965WN,3539,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
31,1,20121231,US,20355,US,N765US,1435,13931,1393102,33667,ORF,NorfolkVA,VA,51,Virginia,38
31,1,20121231,DL,19790,DL,N692DL,1572,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
30,7,20121230,DL,19790,DL,N964DN,1530,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
6,4,20121206,YV,20378,YV,N933LR,2617,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
20,4,20121220,DL,19790,DL,N906DE,1007,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
1,6,20121201,EV,20366,EV,N605QX,5596,15096,1509602,35096,SYR,SyracuseNY,NY,36,NewYork,22
10,1,20121210,AA,19805,AA,N475AA,743,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
16,7,20121216,EV,20366,EV,N29906,3818,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
1,6,20121201,OO,20304,OO,N815SK,4708,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
21,5,20121221,OO,20304,OO,N236SW,5450,12888,1288802,32888,LAR,LaramieWY,WY,56,Wyoming,88
1,6,20121201,WN,19393,WN,N246LV,1660,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
24,1,20121224,WN,19393,WN,N294WN,446,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
20,4,20121220,WN,19393,WN,N345SA,285,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
6,4,20121206,US,20355,US,N111US,734,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
21,5,20121221,EV,20366,EV,N17196,4576,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
19,3,20121219,AA,19805,AA,N493AA,337,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
14,5,20121214,WN,19393,WN,N940WN,3410,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
6,4,20121206,AA,19805,AA,N618AA,2082,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
22,6,20121222,US,20355,US,N535UW,194,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
30,7,20121230,WN,19393,WN,N769SW,2622,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
17,1,20121217,OO,20304,OO,N743SK,6430,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
10,1,20121210,US,20355,US,N658AW,469,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
15,6,20121215,OO,20304,OO,N781CA,4594,14252,1425202,34252,PSC,Pasco/Kennewick/RichlandWA,WA,53,Washington,93
16,7,20121216,OO,20304,OO,N708SK,6305,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
23,7,20121223,AA,19805,AA,N5ESAA,2093,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
18,2,20121218,AA,19805,AA,N3FNAA,766,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
19,3,20121219,EV,20366,EV,N15941,4128,13422,1342202,30562,MOB,MobileAL,AL,1,Alabama,51
9,7,20121209,EV,20366,EV,N931EV,5107,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
5,3,20121205,AA,19805,AA,N555AA,606,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
1,6,20121201,WN,19393,WN,N8301J,4994,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
5,3,20121205,MQ,20398,MQ,N647MQ,3252,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
3,1,20121203,US,20355,US,N704US,1524,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
5,3,20121205,DL,19790,DL,N366NW,898,11193,1119302,33105,CVG,CincinnatiOH,KY,21,Kentucky,52
3,1,20121203,MQ,20398,MQ,N846MQ,4482,14492,1449202,34492,RDU,Raleigh/DurhamNC,NC,37,NorthCarolina,36
31,1,20121231,EV,20366,EV,N451CA,5197,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
26,3,20121226,DL,19790,DL,N993DL,1621,14986,1498603,34986,SRQ,Sarasota/BradentonFL,FL,12,Florida,33
22,6,20121222,WN,19393,WN,N969WN,3799,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
12,3,20121212,OO,20304,OO,N632SK,4702,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
1,6,20121201,WN,19393,WN,N232WN,2099,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
30,7,20121230,AA,19805,AA,N554AA,1931,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
12,3,20121212,OO,20304,OO,N580SW,5386,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
27,4,20121227,WN,19393,WN,N213WN,4263,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
20,4,20121220,OO,20304,OO,N435SW,2670,11638,1163804,31638,FAT,FresnoCA,CA,6,California,91
6,4,20121206,B6,20409,B6,N632JB,1740,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
15,6,20121215,UA,19977,UA,N538UA,469,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
19,3,20121219,VX,21171,VX,N846VA,808,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
23,7,20121223,HA,19690,HA,N594HA,22,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
11,2,20121211,EV,20366,EV,N14543,4569,12992,1299204,32600,LIT,LittleRockAR,AR,5,Arkansas,71
28,5,20121228,UA,19977,UA,N772UA,218,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
16,7,20121216,UA,19977,UA,N426UA,591,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
19,3,20121219,EV,20366,EV,N12163,6179,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
16,7,20121216,MQ,20398,MQ,N610MQ,3571,12339,1233904,32337,IND,IndianapolisIN,IN,18,Indiana,42
7,5,20121207,WN,19393,WN,N426WN,3064,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
23,7,20121223,WN,19393,WN,N481WN,4968,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
1,6,20121201,US,20355,US,N937UW,1285,15024,1502403,34945,STT,CharlotteAmalieVI,VI,78,U.S.VirginIslands,4
6,4,20121206,MQ,20398,MQ,N739MQ,4429,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
12,3,20121212,AA,19805,AA,N3DUAA,1840,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
26,3,20121226,OO,20304,OO,N465SW,2644,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
31,1,20121231,DL,19790,DL,N325US,2263,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
7,5,20121207,WN,19393,WN,N355SW,1028,11259,1125903,30194,DAL,DallasTX,TX,48,Texas,74
19,3,20121219,UA,19977,UA,N848UA,433,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
19,3,20121219,AA,19805,AA,N5CYAA,530,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
5,3,20121205,DL,19790,DL,N902DE,1939,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
5,3,20121205,DL,19790,DL,N954DL,1713,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
22,6,20121222,EV,20366,EV,N371CA,5030,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
19,3,20121219,B6,20409,B6,N562JB,179,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
17,1,20121217,WN,19393,WN,N735SA,359,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
1,6,20121201,MQ,20398,MQ,N925MQ,4326,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
30,5,20121130,AA,19805,AA,N322AA,10,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
26,3,20121226,AA,19805,AA,N528AA,1101,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
30,7,20121230,DL,19790,DL,N676DL,1242,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
16,7,20121216,OO,20304,OO,N730SK,6428,10713,1071302,30713,BOI,BoiseID,ID,16,Idaho,83
5,3,20121205,DL,19790,DL,N357NB,1960,13244,1324402,33244,MEM,MemphisTN,TN,47,Tennessee,54
16,7,20121216,US,20355,US,N443US,1675,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
5,3,20121205,AA,19805,AA,N508AA,2259,13495,1349502,33495,MSY,NewOrleansLA,LA,22,Louisiana,72
7,5,20121207,UA,19977,UA,N87527,1531,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
20,4,20121220,F9,20436,F9,N935FR,382,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
2,7,20121202,OO,20304,OO,N869AS,2683,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
22,6,20121222,OO,20304,OO,N770SK,6407,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
3,1,20121203,OO,20304,OO,N947SW,5490,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
11,2,20121211,F9,20436,F9,N208FR,721,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
28,5,20121228,EV,20366,EV,N11193,5943,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
24,1,20121224,EV,20366,EV,N907EV,5099,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
9,7,20121209,AS,19930,AS,N756AS,65,14256,1425603,34256,PSG,PetersburgAK,AK,2,Alaska,1
23,7,20121223,EV,20366,EV,N922EV,5415,13422,1342202,30562,MOB,MobileAL,AL,1,Alabama,51
9,7,20121209,AA,19805,AA,N3CBAA,585,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
29,6,20121229,B6,20409,B6,N508JB,71,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
29,6,20121229,AA,19805,AA,N5FJAA,2086,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
7,5,20121207,US,20355,US,N702UW,1007,13577,1357702,31135,MYR,MyrtleBeachSC,SC,45,SouthCarolina,37
4,2,20121204,EV,20366,EV,N12996,4577,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
15,6,20121215,DL,19790,DL,N555NW,434,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
30,7,20121230,DL,19790,DL,N968DL,414,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
16,7,20121216,DL,19790,DL,N957DL,2398,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
26,3,20121226,UA,19977,UA,N848UA,662,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
7,5,20121207,EV,20366,EV,N14925,4320,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
19,3,20121219,AS,19930,AS,N526AS,744,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
14,5,20121214,MQ,20398,MQ,N826MQ,3219,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
11,2,20121211,WN,19393,WN,N635SW,872,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
2,7,20121202,HA,19690,HA,N598HA,4,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
28,5,20121228,EV,20366,EV,N12166,6185,13502,1350202,33502,MTJ,Montrose/DeltaCO,CO,8,Colorado,82
26,3,20121226,OO,20304,OO,N411SW,6415,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
14,5,20121214,MQ,20398,MQ,N735MQ,2804,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
30,7,20121230,WN,19393,WN,N8316H,1356,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
2,7,20121202,US,20355,US,N709UW,956,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
10,1,20121210,WN,19393,WN,N446WN,3834,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
25,2,20121225,DL,19790,DL,N668DN,315,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
13,4,20121213,HA,19690,HA,N583HA,24,13830,1383002,33830,OGG,KahuluiHI,HI,15,Hawaii,2
28,5,20121228,OO,20304,OO,N810SK,4720,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
1,6,20121201,AA,19805,AA,N5BRAA,1141,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
6,4,20121206,WN,19393,WN,N910WN,2613,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
14,5,20121214,EV,20366,EV,N17196,5988,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
18,2,20121218,FL,20437,FL,N923AT,396,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
2,7,20121202,AA,19805,AA,N5DCAA,452,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
